"Country","Year","Development_Status","Life_Expectancy","Adult_Mortality","Alcohol_Consumption","Hepatitis_B","Polio","Total_Expenditure","Diphtheria","HIV_AIDS","GDP_Per_Capita","Thinness_1_19_Years","Thinness_5_9_Years","Income_Composition_Of_Resources","Average_Years_of_schooling","Country_Code","Region","Mean_Male_Height_cm"
"Nepal",2005,"Developing",65.4,177.918044709788,0.2,41,78,5.72,75,0.2,318.774524995851,17.6,18.2,0.469,9.4,"NPL","Asia",162.5241276
"Nepal",2004,"Developing",64.7,218,0.21,27,8,5.82,8,0.2,318.774524995851,17.8,18.4,0.463,9.3,"NPL","Asia",162.5334029
"Nepal",2003,"Developing",64.3,168.00178450525,0.2,82.489581423862,76,5.48,78,0.1,318.774524995851,18,18.6,0.457,9.2,"NPL","Asia",162.5388574
"Nepal",2002,"Developing",63.1,238,0.19,91.6418086454209,72,5.6,72,0.1,318.774524995851,18.2,18.8,0.447,8.6,"NPL","Asia",162.5401262
"Nepal",2001,"Developing",63.2,166.836173864668,0.09,2.28586723191989,73,5.36,72,0.1,318.774524995851,18.3,19,0.446,9,"NPL","Asia",162.5379743
"Nepal",2000,"Developing",62.5,238,0.08,81.4722893658553,74,5.43,74,0.1,318.774524995851,18.5,19.2,0.439,8.9,"NPL","Asia",162.5325227
"Netherlands",2015,"Developed",81.9,57,10.0822391362213,94,95,2.07908661635812,95,0.1,24128.1127645179,1,0.9,0.923,18.1,"NLD","Europe",182.5353792
"Netherlands",2014,"Developed",81.7,58,10.2677757668469,92,96,1.9,96,0.1,24128.1127645179,1,0.9,0.923,18.1,"NLD","Europe",182.5367685
"Netherlands",2013,"Developed",81.4,61.399927672025,8.68,51,97,11.4,97,0.1,24128.1127645179,1,0.9,0.922,18.1,"NLD","Europe",182.538079
"Netherlands",2012,"Developed",81.1,62,9.05,51.2130388258767,97,11.1,97,0.1,24128.1127645179,1,0.9,0.921,18.1,"NLD","Europe",182.5395791
"Netherlands",2011,"Developed",81.1,63,8.96,48.2652911003641,97,9.14793709769653,97,0.1,24128.1127645179,1,0.9,0.911,17.2,"NLD","Europe",182.5411272
"Netherlands",2010,"Developed",88,64,9.33,80.4338979492201,97,8.42868843312403,97,0.1,24128.1127645179,1,0.9,0.906,17,"NLD","Europe",182.5435729
"Netherlands",2009,"Developed",86,65,9.23,46.9806172692351,97,8.55119837018277,97,0.1,24128.1127645179,1,0.9,0.906,16.9,"NLD","Europe",182.5473681
"Netherlands",2008,"Developed",83,68,9.62,58.7615577809072,97,9.57,97,0.1,24128.1127645179,1,0.9,0.905,16.8,"NLD","Europe",182.5520976
"Netherlands",2007,"Developed",82,68,9.53,4.53803825704996,97,9.36,97,0.1,24128.1127645179,1,1,0.899,16.6,"NLD","Europe",182.5568032
"Netherlands",2006,"Developed",79.8,71,9.79,15.780070066422,96,9.36,96,0.1,24128.1127645179,1,1,0.893,16.5,"NLD","Europe",182.5617825
"Netherlands",2005,"Developed",79.4,72,9.69,21.9078038994033,96,9.6,96,0.1,24128.1127645179,1,1,0.888,16.4,"NLD","Europe",182.5656225
"Netherlands",2004,"Developed",79.2,77,9.56,11.8144692413449,98,8.52,98,0.1,24128.1127645179,1,1,0.885,16.5,"NLD","Europe",182.5673089
"Netherlands",2003,"Developed",78.7,70.7394862772279,9.56,100,98,8.46,98,0.1,24128.1127645179,1.1,1,0.881,16.5,"NLD","Europe",182.5668188
"Netherlands",2002,"Developed",78.4,81,9.68,100,97,8.34,97,0.1,24128.1127645179,1.1,1,0.882,16.9,"NLD","Europe",182.5638499
"Netherlands",2001,"Developed",78.3,82,9.95,51.9090159197414,97,7.79,97,0.1,24128.1127645179,1.1,1.1,0.878,16.7,"NLD","Europe",182.5590746
"Netherlands",2000,"Developed",78.1,84,10.06,17.247420102055,97,7.42,97,0.1,24128.1127645179,1.1,1.1,0.873,16.5,"NLD","Europe",182.5529775
"New Zealand",2015,"Developed",81.6,66,8.7,92,92,9.79079745989035,92,0.1,7670.92025720589,0.4,0.3,0.913,19.2,"NZL","Oceania",177.7363938
"New Zealand",2014,"Developed",81.5,67,9.07,93,93,11.3,93,0.1,7670.92025720589,0.4,0.3,0.91,19.2,"NZL","Oceania",177.7541167
"New Zealand",2013,"Developed",81.3,69,9.18,93,92,11.17,92,0.1,7670.92025720589,0.3,0.3,0.908,19.3,"NZL","Oceania",177.7715078
"New Zealand",2012,"Developed",81.1,79.3157045820906,9.2,93,93,11.53,93,0.1,7670.92025720589,0.3,0.3,0.904,19.5,"NZL","Oceania",177.7893977
"New Zealand",2011,"Developed",86,72,9.47,95,95,11.24,95,0.1,7670.92025720589,0.3,0.3,0.901,19.7,"NZL","Oceania",177.8074159
"New Zealand",2010,"Developed",89,71,9.62,100,93,11.2,93,0.1,7670.92025720589,0.3,0.3,0.899,20.3,"NZL","Oceania",177.8262141
"New Zealand",2009,"Developed",85,73,9.24,93,92,11.21,92,0.1,7670.92025720589,0.3,0.3,0.895,19.3,"NZL","Oceania",177.8454888
"New Zealand",2008,"Developed",81,75,9.49,80.7777831684061,89,1.7,89,0.1,7670.92025720589,0.3,0.3,0.894,19.5,"NZL","Oceania",177.8651318
"New Zealand",2007,"Developed",81,76,9.19,88,88,8.35,88,0.1,7670.92025720589,0.3,0.3,0.891,19.2,"NZL","Oceania",177.8837185
"New Zealand",2006,"Developed",79.9,76,9.34,87,89,8.65,89,0.1,7670.92025720589,0.3,0.3,0.888,19.1,"NZL","Oceania",177.9009495
"New Zealand",2005,"Developed",79.9,78,9.31,87,89,8.25,89,0.1,7670.92025720589,0.3,0.3,0.886,18.9,"NZL","Oceania",177.9146856
"New Zealand",2004,"Developed",79.2,79,9.15,88,87,7.89,89,0.1,7670.92025720589,0.3,0.3,0.884,18.4,"NZL","Oceania",177.9236655
"New Zealand",2003,"Developed",79.1,82,8.91,89,86,7.71,9,0.1,7670.92025720589,0.3,0.3,0.881,18.2,"NZL","Oceania",177.9276077
"New Zealand",2002,"Developed",78.7,83,9.13,89,84,7.89,9,0.1,7670.92025720589,0.3,0.3,0.873,17.5,"NZL","Oceania",177.9257441
"New Zealand",2001,"Developed",78.5,83,8.75,100,82,7.58,9,0.1,7670.92025720589,0.3,0.3,0.868,17.4,"NZL","Oceania",177.9187354
"New Zealand",2000,"Developed",78.6,87,8.91,74.9632539650421,82,7.47,9,0.1,7670.92025720589,0.3,0.3,0.864,17.2,"NZL","Oceania",177.9070641
"Nicaragua",2015,"Developing",74.8,145,3.53821328099298,98,99,7.16658034805442,98,0.1,483.785638417909,1.8,1.7,0.642,11.7,"NIC","North America",166.7062391
"Nicaragua",2014,"Developing",74.5,148,3.55,98,99,9.4,98,0.1,483.785638417909,1.8,1.7,0.636,11.6,"NIC","North America",166.7210509
"Nicaragua",2013,"Developing",73.9,157,3.58,98,99,8.43,98,0.1,483.785638417909,1.8,1.7,0.63,11.5,"NIC","North America",166.7359241
"Nicaragua",2012,"Developing",73.9,157,3.63,98,99,8.4,98,0.1,483.785638417909,1.8,1.7,0.625,11.5,"NIC","North America",166.7502591
"Nicaragua",2011,"Developing",74.5,147,3.39,98,99,6.39,98,0.1,483.785638417909,1.8,1.8,0.62,11.5,"NIC","North America",166.7647346
"Nicaragua",2010,"Developing",73.2,154,3.38,98,99,6.58,98,0.1,483.785638417909,1.9,1.8,0.614,11.4,"NIC","North America",166.7803717
"Nicaragua",2009,"Developing",73.2,163,3.36,98,99,6.82,98,0.2,483.785638417909,1.9,1.8,0.613,11.3,"NIC","North America",166.7983351
"Nicaragua",2008,"Developing",72.5,169,3.64,97,97,6.98,97,0.2,483.785638417909,1.9,1.8,0.607,11.1,"NIC","North America",166.8191103
"Nicaragua",2007,"Developing",72.5,173,3.83,93,93,6.91,93,0.2,483.785638417909,2,1.9,0.601,11,"NIC","North America",166.8424379
"Nicaragua",2006,"Developing",73,164.621069053294,3.69,88,88,6.33,88,0.3,483.785638417909,2,1.9,0.597,11,"NIC","North America",166.8669262
"Nicaragua",2005,"Developing",71.2,194,3.7,86,87,6.11,86,0.3,483.785638417909,2,1.9,0.592,11,"NIC","North America",166.8913306
"Nicaragua",2004,"Developing",71,194,3.81,79,8,6.13,79,0.3,483.785638417909,2.1,2,0.587,11,"NIC","North America",166.9151085
"Nicaragua",2003,"Developing",76,198,3.77,86,86,6.12,86,0.3,483.785638417909,2.1,2,0.583,11,"NIC","North America",166.9379622
"Nicaragua",2002,"Developing",75,197,3.5,85,85,5.71,85,0.4,483.785638417909,2.2,2.1,0.577,10.7,"NIC","North America",166.9586447
"Nicaragua",2001,"Developing",73,193,3.51,87,89,5.26,87,0.4,483.785638417909,2.2,2.1,0.57,10.4,"NIC","North America",166.9775078
"Nicaragua",2000,"Developing",73,192,3.61,83,85,5.39,83,0.4,483.785638417909,2.2,2.1,0.562,10.1,"NIC","North America",166.9937721
"Niger",2015,"Developing",61.8,242.084508083861,0.107866090833853,65,65,7.58368134959847,65,0.4,213.138430408409,9.6,9.4,0.351,5.4,"NER","Africa",167.6760035
"Niger",2014,"Developing",61.4,223,0.0917389019030075,68,67,5.82,68,0.5,213.138430408409,9.8,9.6,0.345,5.3,"NER","Africa",167.9132024
"Niger",2013,"Developing",69,227,0.110189443401338,67,56,5.9,67,0.6,213.138430408409,1,9.9,0.341,5.3,"NER","Africa",168.1502113
"Niger",2012,"Developing",63,232,0.107533484998038,71,71,6.11,71,0.7,213.138430408409,1.3,1.1,0.331,5.1,"NER","Africa",168.3872407
"Niger",2011,"Developing",59.4,241,0.15,75,4,6.66,75,0.7,213.138430408409,1.5,1.3,0.323,4.8,"NER","Africa",168.6239396
"Niger",2010,"Developing",58.2,252,0.12,70.9218808009439,75,6.36,7,0.9,213.138430408409,1.7,1.6,0.312,4.5,"NER","Africa",168.8595604
"Niger",2009,"Developing",57.1,263,0.11,71,71,6.98,71,1.1,213.138430408409,11,1.8,0.307,4.2,"NER","Africa",169.0934333
"Niger",2008,"Developing",56,272,0.12,70.7076195834156,68,6.76,67,1.3,213.138430408409,11.2,11,0.298,4,"NER","Africa",169.3239171
"Niger",2007,"Developing",55.2,276,0.1,80.193607807455,57,6.94,57,1.4,213.138430408409,11.4,11.3,0.293,3.8,"NER","Africa",169.5483218
"Niger",2006,"Developing",54.5,277,0.11,40.3627019284014,52,7.39,51,1.5,213.138430408409,11.6,11.5,0.286,3.7,"NER","Africa",169.7645624
"Niger",2005,"Developing",53.7,278,0.11,82.8062578020717,46,7.15,45,1.6,213.138430408409,11.9,11.8,0.278,3.5,"NER","Africa",169.9704643
"Niger",2004,"Developing",52.9,279,0.11,45.0095027591977,45,6.61,43,1.6,213.138430408409,12.1,12,0.27,3.1,"NER","Africa",170.1639151
"Niger",2003,"Developing",52.1,250.529326992508,0.1,99.1377588950611,44,6.23,41,1.6,213.138430408409,12.3,12.2,0.266,3,"NER","Africa",170.3442686
"Niger",2002,"Developing",51.4,282,0.1,75.1637948904889,43,6.55,39,1.6,213.138430408409,12.5,12.5,0.261,2.9,"NER","Africa",170.5115387
"Niger",2001,"Developing",56,283,0.11,61.5568057729643,42,7.1,36,1.6,213.138430408409,12.7,12.7,0.255,2.9,"NER","Africa",170.665826
"Niger",2000,"Developing",50,284,0.1,38.0497950695498,41,6.1,34,1.5,213.138430408409,12.8,12.9,0.253,2.8,"NER","Africa",170.8062412
"Nigeria",2015,"Developing",54.5,344,8.9758385678237,49,49,3.77671823374673,49,3.7,799.240735357652,9.8,9.7,0.525,10,"NGA","Africa",165.9067896
"Nigeria",2014,"Developing",53.6,362,8.6376997658862,49,49,3.67,49,3.9,799.240735357652,1.1,9.9,0.521,10,"NGA","Africa",166.0832443
"Nigeria",2013,"Developing",53.2,367,8.3,46,46,3.7,46,3.9,799.240735357652,1.4,1.2,0.514,9.8,"NGA","Africa",166.2591895
"Nigeria",2012,"Developing",52.7,374,8.54,42,42,3.3,42,4.4,799.240735357652,1.7,1.6,0.507,9.7,"NGA","Africa",166.4353131
"Nigeria",2011,"Developing",52.3,375,8.75,46,48,3.69,48,4.7,799.240735357652,11,1.9,0.5,9.6,"NGA","Africa",166.611447
"Nigeria",2010,"Developing",52,374,8.9,49,54,3.47,54,4.8,799.240735357652,11.3,11.2,0.492,9.5,"NGA","Africa",166.7871679
"Nigeria",2009,"Developing",51.6,376,9.05,63,66,4.24,63,4.9,799.240735357652,11.7,11.6,0.487,9.3,"NGA","Africa",166.9617595
"Nigeria",2008,"Developing",59,386,9.3,41,6,4,53,5,799.240735357652,12,11.9,0.481,9.2,"NGA","Africa",167.1335034
"Nigeria",2007,"Developing",55,388,9.55,42,54,4.47,42,5.2,799.240735357652,12.3,12.3,0.477,9.1,"NGA","Africa",167.2999789
"Nigeria",2006,"Developing",49.8,396,9.66,27,46,3.66,4,5.3,799.240735357652,12.6,12.6,0.466,9,"NGA","Africa",167.4592528
"Nigeria",2005,"Developing",49.2,340.249628065108,9.71,18,45,4.11,36,5.4,799.240735357652,12.9,12.9,0.463,8.9,"NGA","Africa",167.6087532
"Nigeria",2004,"Developing",48.5,301.351127763118,9.76,32.1599337375706,43,4.33,33,5.4,799.240735357652,13.2,13.2,0.445,8.5,"NGA","Africa",167.7467035
"Nigeria",2003,"Developing",48.1,326.829984619037,9.75,63.5016554179155,42,4.5,29,5.4,799.240735357652,13.5,13.6,0,8.1,"NGA","Africa",167.8723872
"Nigeria",2002,"Developing",47.7,399.304223208944,9.61,62.3879354324799,4,2.43,25,5.3,799.240735357652,13.8,13.8,0,7.7,"NGA","Africa",167.9855567
"Nigeria",2001,"Developing",47.4,503.738514098102,9.58,25.8412976111113,36,3.25,27,5.1,799.240735357652,14.1,14.1,0,8,"NGA","Africa",168.0860542
"Nigeria",2000,"Developing",47.1,505.755136498291,9.23,56.9028783222614,31,2.84,29,4.9,799.240735357652,14.3,14.4,0,7.6,"NGA","Africa",168.1730298
"Norway",2015,"Developed",81.8,59,5.97,NA,95,9.04559913551623,95,0.1,9964.40242617095,0.8,0.7,0.948,17.7,"NOR","Europe",179.7451045
"Norway",2014,"Developed",81.6,61,6.06,NA,93,9.72,93,0.1,9964.40242617095,0.8,0.7,0.945,17.7,"NOR","Europe",179.7637247
"Norway",2013,"Developed",81.5,62,6.21,NA,94,9.39,94,0.1,9964.40242617095,0.8,0.7,0.942,17.5,"NOR","Europe",179.7824974
"Norway",2012,"Developed",81.3,61,6.21,NA,95,9.16,95,0.1,9964.40242617095,0.7,0.7,0.941,17.6,"NOR","Europe",179.8013309
"Norway",2011,"Developed",81.1,67,6.53,NA,94,9.14,94,0.1,9964.40242617095,0.7,0.7,0.939,17.6,"NOR","Europe",179.8201535
"Norway",2010,"Developed",81,66,6.59,NA,93,9.26,93,0.1,9964.40242617095,0.7,0.7,0.936,17.4,"NOR","Europe",179.8399742
"Norway",2009,"Developed",89,67,6.68,NA,94,9.49,94,0.1,9964.40242617095,0.7,0.7,0.936,17.4,"NOR","Europe",179.8606128
"Norway",2008,"Developed",86,67,6.75,NA,94,8.4,94,0.1,9964.40242617095,0.7,0.7,0.936,17.6,"NOR","Europe",179.8820711
"Norway",2007,"Developed",85,67,6.6,NA,93,8.58,93,0.1,9964.40242617095,0.7,0.7,0.934,17.6,"NOR","Europe",179.9030914
"Norway",2006,"Developed",84,67.2274222812503,6.47,NA,94,8.43,94,0.1,9964.40242617095,0.8,0.7,0.931,17.5,"NOR","Europe",179.9244583
"Norway",2005,"Developed",81,73,6.37,NA,91,8.89,91,0.1,9964.40242617095,0.8,0.7,0.929,17.6,"NOR","Europe",179.9447267
"Norway",2004,"Developed",79.8,77,6.22,NA,92,9.44,92,0.1,9964.40242617095,0.8,0.7,0.924,17.5,"NOR","Europe",179.9631407
"Norway",2003,"Developed",79.4,78,6.04,NA,92,9.85,92,0.1,9964.40242617095,0.8,0.7,0.918,17.1,"NOR","Europe",179.9792621
"Norway",2002,"Developed",78.9,81,5.89,NA,93,9.62,93,0.1,9964.40242617095,0.8,0.7,0.916,17.1,"NOR","Europe",179.9927835
"Norway",2001,"Developed",78.8,82,5.49,NA,91,8.65,91,0.1,9964.40242617095,0.8,0.7,0.917,17.5,"NOR","Europe",180.0042833
"Norway",2000,"Developed",78.5,85,5.67,NA,91,8.27,9,0.1,9964.40242617095,0.8,0.7,0.911,17.1,"NOR","Europe",180.0147801
"Oman",2015,"Developing",76.6,99,0.450424541336809,99,99,2.6195255897538,99,0.1,4168.13494277838,7.1,6.9,0.795,13.7,"OMN","Asia",169.1575236
"Oman",2014,"Developing",76.4,60.4627290343048,0.4,99,99,3.55,99,0.1,4168.13494277838,7.1,6.9,0.796,13.7,"OMN","Asia",169.1892351
"Oman",2013,"Developing",76.2,12,0.46,98,99,2.76,98,0.1,4168.13494277838,7,6.8,0.796,13.7,"OMN","Asia",169.2207775
"Oman",2012,"Developing",76,14,0.51,98,99,2.52,98,0.1,4168.13494277838,7,6.8,0.797,13.7,"OMN","Asia",169.2520459
"Oman",2011,"Developing",75.8,15,0.54,99,99,2.49,99,0.1,4168.13494277838,6.9,6.8,0.797,13.6,"OMN","Asia",169.2825284
"Oman",2010,"Developing",75.6,16,0.56,99,99,2.74,99,0.1,4168.13494277838,6.9,6.8,0.797,13.5,"OMN","Asia",169.3130681
"Oman",2009,"Developing",75.4,18,0.56,98,96,2.83,98,0.1,4168.13494277838,6.9,6.8,0.782,12.4,"OMN","Asia",169.3440897
"Oman",2008,"Developing",75.2,19,0.57,99,97,2.1,99,0.1,4168.13494277838,6.9,6.8,0.765,11.9,"OMN","Asia",169.3747624
"Oman",2007,"Developing",74.9,113,0.57,99,97,2.43,99,0.1,4168.13494277838,7,6.8,0.753,11.5,"OMN","Asia",169.4034468
"Oman",2006,"Developing",74.7,115,0.58,99,98,2.31,98,0.1,4168.13494277838,7,6.8,0.748,11.6,"OMN","Asia",169.4298652
"Oman",2005,"Developing",74.3,118,0.63,99,99,2.59,99,0.1,4168.13494277838,7,6.8,0.742,11.5,"OMN","Asia",169.4515642
"Oman",2004,"Developing",74,122,0.61,99,99,2.98,99,0.1,4168.13494277838,7.1,6.8,0.734,11.5,"OMN","Asia",169.4662082
"Oman",2003,"Developing",73.6,127,0.56,99,99,3.17,99,0.1,4168.13494277838,7.1,6.8,0.725,11.2,"OMN","Asia",169.4721228
"Oman",2002,"Developing",73.3,13,0.54,99,99,3.18,99,0.1,4168.13494277838,7.1,6.8,0.716,11,"OMN","Asia",169.4684613
"Oman",2001,"Developing",72.9,134,0.55,99,99,3.8,99,0.1,4168.13494277838,7.1,6.9,0.705,10.7,"OMN","Asia",169.4549877
"Oman",2000,"Developing",72.6,138,0.38,99,99,3.7,99,0.1,4168.13494277838,7.2,6.9,0,10.4,"OMN","Asia",169.4311692
"Pakistan",2015,"Developing",66.4,161,0.0373856526836457,72,72,3.29978702640049,72,0.1,342.837771307899,19.2,19.6,0.548,8.1,"PAK","Asia",166.9481799
"Pakistan",2014,"Developing",66.2,162,0.01,72,72,2.61,72,0.1,342.837771307899,19.4,19.8,0.542,7.8,"PAK","Asia",166.9838675
"Pakistan",2013,"Developing",66,163,0.04,72,72,2.7,72,0.1,342.837771307899,19.6,2,0.538,7.7,"PAK","Asia",167.0195045
"Pakistan",2012,"Developing",65.7,165,0.04,72,72,2.76,72,0.1,342.837771307899,19.8,2.2,0.529,7.6,"PAK","Asia",167.0551565
"Pakistan",2011,"Developing",65.5,167,0.04,74,75,3.1,74,0.1,342.837771307899,2,2.4,0.525,7.5,"PAK","Asia",167.0906851
"Pakistan",2010,"Developing",65.1,172,0.04,82,82,3.2,82,0.1,342.837771307899,2.2,2.7,0.521,7.5,"PAK","Asia",167.126475
"Pakistan",2009,"Developing",64.8,175,0.03,78,7,2.94,71,0.1,342.837771307899,2.5,2.9,0.514,7.3,"PAK","Asia",167.1629624
"Pakistan",2008,"Developing",64.6,177,0.03,65,7,3.26,62,0.1,342.837771307899,2.7,21.1,0.513,7.3,"PAK","Asia",167.1993527
"Pakistan",2007,"Developing",64.4,178,0.03,75,75,3.35,75,0.1,342.837771307899,2.8,21.3,0.505,6.7,"PAK","Asia",167.2346455
"Pakistan",2006,"Developing",64.2,179,0.03,78,77,3.4,78,0.1,342.837771307899,21,21.5,0.501,6.5,"PAK","Asia",167.2688396
"Pakistan",2005,"Developing",62.9,161.965364124358,0.04,73.6676588423393,78,2.91,77,0.1,342.837771307899,21.2,21.7,0.487,6.1,"PAK","Asia",167.3005339
"Pakistan",2004,"Developing",63.7,183,0.01,65,65,2.56,65,0.1,342.837771307899,21.4,21.8,0.474,5.6,"PAK","Asia",167.3293296
"Pakistan",2003,"Developing",63.5,185,0.01,63,69,2.61,67,0.1,342.837771307899,21.6,22,0.465,5.6,"PAK","Asia",167.355268
"Pakistan",2002,"Developing",63.2,187,0.01,47.6502041653645,71,2.76,68,0.1,342.837771307899,21.8,22.2,0.457,5.5,"PAK","Asia",167.3781261
"Pakistan",2001,"Developing",63,189,0.01,44.5242515146143,68,2.61,65,0.1,342.837771307899,22,22.4,0.45,5.4,"PAK","Asia",167.3990265
"Pakistan",2000,"Developing",62.8,159.232628919023,0.02,63.8169751886615,65,2.79,62,0.1,342.837771307899,22.2,22.6,0.445,5.3,"PAK","Asia",167.4179933
"Panama",2015,"Developing",77.8,118,6.31385947518908,73,72,8.14012226551223,73,0.1,2958.56321083283,1.9,1.8,0.785,13,"PAN","North America",168.4895764
"Panama",2014,"Developing",77.6,119,6.74,84.0170924203233,8,8.3,8,0.1,2958.56321083283,1.9,1.8,0.78,13,"PAN","North America",168.4947797
"Panama",2013,"Developing",77.5,118,6.89,82.4296648310364,81,8.9,8,0.1,2958.56321083283,1.9,1.9,0.773,12.9,"PAN","North America",168.4999869
"Panama",2012,"Developing",77.2,117.793596367358,6.95,85,87,7.25,85,0.1,2958.56321083283,1.9,1.9,0.765,12.8,"PAN","North America",168.5050008
"Panama",2011,"Developing",77.3,121,6.9,87,91,7.5,87,0.1,2958.56321083283,2,1.9,0.758,12.9,"PAN","North America",168.5103977
"Panama",2010,"Developing",76.5,122,6.94,94,95,8.5,94,0.1,2958.56321083283,2,1.9,0.756,12.8,"PAN","North America",168.5168836
"Panama",2009,"Developing",76.8,127,6.87,85,85,7.56,85,0.1,2958.56321083283,2,1.9,0.755,12.8,"PAN","North America",168.5256119
"Panama",2008,"Developing",76.5,127,6.74,86,86,6.75,86,0.1,2958.56321083283,2,2,0.75,12.8,"PAN","North America",168.5368832
"Panama",2007,"Developing",76.4,124,6.16,85,84,6.31,85,0.2,2958.56321083283,2.1,2,0.743,12.9,"PAN","North America",168.5505032
"Panama",2006,"Developing",76.2,125,5.72,88,98,7,88,0.1,2958.56321083283,2.1,2,0.744,12.9,"PAN","North America",168.5654018
"Panama",2005,"Developing",75.8,122,5.53,92,88,7.48,92,0.1,2958.56321083283,2.1,2.1,0.74,12.9,"PAN","North America",168.5804643
"Panama",2004,"Developing",75.8,123,5.69,95,92,8.9,95,0.2,2958.56321083283,2.2,2.1,0.733,12.8,"PAN","North America",168.5948733
"Panama",2003,"Developing",75.5,126,5.52,98,95,7.6,98,0.1,2958.56321083283,2.2,2.2,0.728,12.8,"PAN","North America",168.6078037
"Panama",2002,"Developing",75.7,125,5.52,98,99,8.3,99,0.2,2958.56321083283,2.3,2.2,0.725,12.6,"PAN","North America",168.6179038
"Panama",2001,"Developing",75.5,124,5.43,98,95,7.72,99,0.1,2958.56321083283,2.3,2.3,0.721,12.4,"PAN","North America",168.6250878
"Panama",2000,"Developing",75.7,121,5.58,67.2979527361213,99,7.76,98,0.2,2958.56321083283,2.4,2.3,0.716,12.1,"PAN","North America",168.628527
"Papua New Guinea",2015,"Developing",62.9,275,0.636956382673585,67,74,6.96681022470216,73,0.6,564.594525972742,1.3,1.3,0.515,10,"PNG","Oceania",163.5678363
"Papua New Guinea",2014,"Developing",62.7,278,0.605059018569353,67,64,4.26,73,0.7,564.594525972742,1.3,1.3,0.511,10,"PNG","Oceania",163.6375675
"Papua New Guinea",2013,"Developing",62.4,281,0.595950372371599,73,8,4.78,79,0.8,564.594525972742,1.3,1.3,0.506,10,"PNG","Oceania",163.7068828
"Papua New Guinea",2012,"Developing",62.2,284,0.614148979213204,68,81,4.55,74,1,564.594525972742,1.3,1.3,0.501,9.9,"PNG","Oceania",163.7762254
"Papua New Guinea",2011,"Developing",62,285,0.88,66,69,4.94,72,1,564.594525972742,1.3,1.3,0.494,9.9,"PNG","Oceania",163.8455993
"Papua New Guinea",2010,"Developing",61.8,286,0.79,56,72,4.18,67,1.1,564.594525972742,1.4,1.3,0.485,9.6,"PNG","Oceania",163.9147691
"Papua New Guinea",2009,"Developing",61.6,288,0.82,66,79,4.36,73,1.1,564.594525972742,1.4,1.3,0.477,9.2,"PNG","Oceania",163.9839853
"Papua New Guinea",2008,"Developing",61.4,295.825436576363,0.81,59,76,4.6,63,1.3,564.594525972742,1.4,1.3,0.469,8.9,"PNG","Oceania",164.0523419
"Papua New Guinea",2007,"Developing",61.1,295,0.71,61,72,4.4,71,1.4,564.594525972742,1.4,1.3,0.461,8.6,"PNG","Oceania",164.1190234
"Papua New Guinea",2006,"Developing",68,299,0.64,71,67,5.92,72,1.5,564.594525972742,1.4,1.4,0.454,8.2,"PNG","Oceania",164.1835462
"Papua New Guinea",2005,"Developing",64,280.098376771487,0.84,63,61,6.42,72,1.5,564.594525972742,1.4,1.4,0.446,7.9,"PNG","Oceania",164.2442258
"Papua New Guinea",2004,"Developing",59.9,314,0.58,61.3060061391878,59,8.39,62,1.5,564.594525972742,1.5,1.4,0.439,7.6,"PNG","Oceania",164.2994033
"Papua New Guinea",2003,"Developing",59.6,321,0.59,67,62,6.79,68,1.4,564.594525972742,1.5,1.4,0.433,7.2,"PNG","Oceania",164.3487122
"Papua New Guinea",2002,"Developing",59.3,327,0.61,56.0971815386825,54,7.69,61,1.4,564.594525972742,1.5,1.5,0.428,6.9,"PNG","Oceania",164.3920077
"Papua New Guinea",2001,"Developing",59.1,331,0.68,59,52,6.68,55,1.3,564.594525972742,1.5,1.5,0.422,6.6,"PNG","Oceania",164.4296906
"Papua New Guinea",2000,"Developing",58.9,335,0.73,57,51,3.98,59,1.1,564.594525972742,1.6,1.5,0.418,6.2,"PNG","Oceania",164.4612533
"Paraguay",2015,"Developing",74,146,2.45412505777816,93,89,1.22213013870042,93,0.2,1170.60902808976,2,1.9,0.692,12.3,"PRY","South America",172.834287
"Paraguay",2014,"Developing",73.9,147,5.59402523065008,87,83,9.81,87,0.2,1170.60902808976,2,1.9,0.688,12.3,"PRY","South America",172.7894732
"Paraguay",2013,"Developing",73.8,148,5.03,86,8,1.49,86,0.2,1170.60902808976,2,1.9,0.679,12.3,"PRY","South America",172.7446595
